, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
0,193,458000,5,6,424.2369392,125,0.00518134715,0.000002183406114
1,212,41500000,1,6,0.03409865879,1,0.004716981132,0.00000002409638554
2,195,32200,20,25,1592610.288,8000,0.005128205128,0.00003105590062
3,198,3010000,17,4,1648.713044,4913,0.005050505051,0.0000003322259136
4,193,8650,20,4,958399.4729,8000,0.00518134715,0.0001156069364
5,212,1830000,1,30,3.866377977,1,0.004716981132,0.0000005464480874
6,212,3010000,11,15,1564.360935,1331,0.004716981132,0.0000003322259136
7,208,3010000,13,25,4386.420266,2197,0.004807692308,0.0000003322259136
8,200,41500000,1,25,0.1506024096,1,0.005,0.00000002409638554
9,205,3010000,15,20,5469.572968,3375,0.00487804878,0.0000003322259136
10,200,458000,17,11,29499.45415,4913,0.005,0.000002183406114
11,198,1830000,20,11,12143.29083,8000,0.005050505051,0.0000005464480874
12,208,985000,1,25,6.10113237,1,0.004807692308,0.000001015228426
13,203,7120000,11,25,1151.097304,1331,0.004926108374,0.0000001404494382
14,195,32200,3,11,2365.026278,27,0.005128205128,0.00003105590062
15,200,8650,3,1,780.3468208,27,0.005,0.0001156069364
16,190,152000,17,16,136094.1828,4913,0.005263157895,0.000006578947368
17,195,985000,13,4,2287.648054,2197,0.005128205128,0.000001015228426
18,203,458000,1,15,8.066771355,1,0.004926108374,0.000002183406114
19,200,8650,9,25,526734.104,729,0.005,0.0001156069364
20,208,8650,17,2,273065.807,4913,0.004807692308,0.0001156069364
21,193,13500000,15,2,129.5336788,3375,0.00518134715,0.00000007407407407
22,195,152000,15,15,85399.79757,3375,0.005128205128,0.000006578947368
23,203,7120000,17,30,5098.729728,4913,0.004926108374,0.0000001404494382
24,195,13500000,3,1,0.5128205128,27,0.005128205128,0.00000007407407407
25,190,1830000,5,16,287.6042565,125,0.005263157895,0.0000005464480874
26,210,1830000,1,1,0.1301066875,1,0.004761904762,0.0000005464480874
27,212,32200,15,2,49440.40783,3375,0.004716981132,0.00003105590062
28,205,458000,13,30,35099.58462,2197,0.00487804878,0.000002183406114
29,198,985000,1,16,4.101933036,1,0.005050505051,0.000001015228426
30,193,152000,5,2,426.0976275,125,0.00518134715,0.000006578947368
31,193,7120000,11,30,1452.887582,1331,0.00518134715,0.0000001404494382
32,210,32200,7,1,2536.231884,343,0.004761904762,0.00003105590062
33,203,7120000,15,2,233.5058394,3375,0.004926108374,0.0000001404494382
34,208,152000,11,2,4209.893725,1331,0.004807692308,0.000006578947368
35,190,458000,5,1,71.82256952,125,0.005263157895,0.000002183406114
36,208,458000,11,30,20957.54955,1331,0.004807692308,0.000002183406114
37,193,7120000,11,2,96.85917215,1331,0.00518134715,0.0000001404494382
38,212,13500000,11,11,255.7826695,1331,0.004716981132,0.00000007407407407
39,203,7120000,3,25,23.35058394,27,0.004926108374,0.0000001404494382
40,193,152000,20,25,340878.102,8000,0.00518134715,0.000006578947368
41,203,458000,11,30,21473.74535,1331,0.004926108374,0.000002183406114
42,203,1830000,7,30,1384.963256,343,0.004926108374,0.0000005464480874
43,212,985000,20,30,57465.75998,8000,0.004716981132,0.000001015228426
44,205,152000,13,25,88133.82542,2197,0.00487804878,0.000006578947368
45,203,3010000,5,20,204.5726069,125,0.004926108374,0.0000003322259136
46,198,3010000,5,1,10.48692909,125,0.005050505051,0.0000003322259136
47,200,7120000,17,1,172.5070225,4913,0.005,0.0000001404494382
48,203,8650,5,4,14237.30744,125,0.004926108374,0.0001156069364
49,193,41500000,3,30,5.056495412,27,0.00518134715,0.00000002409638554
50,205,152000,13,6,21152.1181,2197,0.00487804878,0.000006578947368
51,198,32200,20,16,1003827.091,8000,0.005050505051,0.00003105590062
52,203,7120000,20,20,5534.95323,8000,0.004926108374,0.0000001404494382
53,208,1830000,7,6,270.334174,343,0.004807692308,0.0000005464480874
54,193,8650,13,20,1316002.276,2197,0.00518134715,0.0001156069364
55,195,458000,9,4,1632.515956,729,0.005128205128,0.000002183406114
56,205,1830000,7,6,274.2902839,343,0.00487804878,0.0000005464480874
57,200,8650,7,25,247832.3699,343,0.005,0.0001156069364
58,212,32200,7,25,62807.6292,343,0.004716981132,0.00003105590062
59,210,41500000,3,30,4.647160069,27,0.004761904762,0.00000002409638554
60,212,1830000,3,16,55.67584287,27,0.004716981132,0.0000005464480874
61,193,152000,7,15,8769.089174,343,0.00518134715,0.000006578947368
62,200,8650,20,15,3468208.092,8000,0.005,0.0001156069364
63,198,152000,15,15,84105.86124,3375,0.005050505051,0.000006578947368
64,203,8650,15,30,2883054.757,3375,0.004926108374,0.0001156069364
65,200,3010000,11,20,2210.963455,1331,0.005,0.0000003322259136
66,212,985000,20,25,47888.13332,8000,0.004716981132,0.000001015228426
67,205,13500000,1,20,0.3613369467,1,0.00487804878,0.00000007407407407
68,203,7120000,5,2,8.648364421,125,0.004926108374,0.0000001404494382
69,195,1830000,3,1,3.783102144,27,0.005128205128,0.0000005464480874
70,190,1830000,11,16,3062.410124,1331,0.005263157895,0.0000005464480874
71,208,458000,5,6,393.6429291,125,0.004807692308,0.000002183406114
72,200,985000,3,1,6.852791878,27,0.005,0.000001015228426
73,212,13500000,20,16,2236.198463,8000,0.004716981132,0.00000007407407407
74,200,8650,20,6,1387283.237,8000,0.005,0.0001156069364
75,195,1830000,7,4,192.2376349,343,0.005128205128,0.0000005464480874
76,208,152000,3,2,85.39979757,27,0.004807692308,0.000006578947368
77,203,41500000,3,2,0.3204937979,27,0.004926108374,0.00000002409638554
78,203,32200,20,11,673132.8213,8000,0.004926108374,0.00003105590062
79,208,8650,15,2,187583.3704,3375,0.004807692308,0.0001156069364
80,210,458000,17,11,28094.71824,4913,0.004761904762,0.000002183406114
81,212,458000,20,1,4119.634176,8000,0.004716981132,0.000002183406114
82,190,13500000,5,16,38.98635478,125,0.005263157895,0.00000007407407407
83,198,458000,7,1,189.1182568,343,0.005050505051,0.000002183406114
84,210,41500000,11,20,152.7251865,1331,0.004761904762,0.00000002409638554
85,208,8650,15,4,375166.7408,3375,0.004807692308,0.0001156069364
86,203,13500000,5,15,34.20908593,125,0.004926108374,0.00000007407407407
87,203,458000,20,25,107556.9514,8000,0.004926108374,0.000002183406114
88,195,32200,5,30,29861.4429,125,0.005128205128,0.00003105590062
89,210,13500000,13,4,154.9911817,2197,0.004761904762,0.00000007407407407
90,198,1830000,13,2,606.3365899,2197,0.005050505051,0.0000005464480874
91,203,7120000,5,25,108.1045553,125,0.004926108374,0.0000001404494382
92,198,8650,1,15,437.9050622,1,0.005050505051,0.0001156069364
93,195,985000,7,25,2232.200963,343,0.005128205128,0.000001015228426
94,210,7120000,17,20,3285.848047,4913,0.004761904762,0.0000001404494382
95,190,7120000,1,11,0.4065641632,1,0.005263157895,0.0000001404494382
96,195,1830000,1,4,0.5604595769,1,0.005128205128,0.0000005464480874
97,212,458000,3,6,83.42259207,27,0.004716981132,0.000002183406114
98,210,152000,17,1,7695.802005,4913,0.004761904762,0.000006578947368
99,200,3010000,20,15,9966.777409,8000,0.005,0.0000003322259136
100,212,13500000,7,1,5.992313068,343,0.004716981132,0.00000007407407407
101,193,7120000,11,6,290.5775164,1331,0.00518134715,0.0000001404494382
102,205,1830000,7,2,91.43009463,343,0.00487804878,0.0000005464480874
103,190,1830000,15,30,14559.96549,3375,0.005263157895,0.0000005464480874
104,212,458000,7,2,353.2586306,343,0.004716981132,0.000002183406114
105,198,7120000,11,16,755.3058677,1331,0.005050505051,0.0000001404494382
106,193,32200,11,11,117795.192,1331,0.00518134715,0.00003105590062
107,212,7120000,3,15,13.41557134,27,0.004716981132,0.0000001404494382
108,208,41500000,15,11,215.0428638,3375,0.004807692308,0.00000002409638554
109,210,7120000,7,1,11.47003745,343,0.004761904762,0.0000001404494382
110,193,13500000,13,25,1054.020342,2197,0.00518134715,0.00000007407407407
111,208,32200,3,15,3023.471094,27,0.004807692308,0.00003105590062
112,205,985000,3,25,167.1412653,27,0.00487804878,0.000001015228426
113,210,152000,20,15,187969.9248,8000,0.004761904762,0.000006578947368
114,205,41500000,1,30,0.1763150162,1,0.00487804878,0.00000002409638554
115,212,3010000,17,1,384.9589419,4913,0.004716981132,0.0000003322259136
116,208,3010000,15,2,539.0684896,3375,0.004807692308,0.0000003322259136
117,208,985000,11,2,649.6485748,1331,0.004807692308,0.000001015228426
118,200,1830000,11,25,4545.765027,1331,0.005,0.0000005464480874
119,205,7120000,13,4,301.0413812,2197,0.00487804878,0.0000001404494382
120,200,41500000,1,11,0.06626506024,1,0.005,0.00000002409638554
121,200,8650,20,16,3699421.965,8000,0.005,0.0001156069364
122,193,13500000,1,20,0.3838034926,1,0.00518134715,0.00000007407407407
123,200,13500000,17,1,90.98148148,4913,0.005,0.00000007407407407
124,190,3010000,17,1,429.5331352,4913,0.005263157895,0.0000003322259136
125,203,41500000,13,2,26.07869903,2197,0.004926108374,0.00000002409638554
126,198,1830000,20,25,27598.38825,8000,0.005050505051,0.0000005464480874
127,208,3010000,15,25,6738.356121,3375,0.004807692308,0.0000003322259136
128,193,13500000,7,15,98.73344847,343,0.00518134715,0.00000007407407407
129,208,985000,15,1,823.65287,3375,0.004807692308,0.000001015228426
130,210,985000,17,1,1187.575538,4913,0.004761904762,0.000001015228426
131,195,7120000,20,25,7202.535292,8000,0.005128205128,0.0000001404494382
132,198,13500000,3,15,7.575757576,27,0.005050505051,0.00000007407407407
133,210,1830000,9,4,379.3911007,729,0.004761904762,0.0000005464480874
134,208,985000,9,6,1067.454119,729,0.004807692308,0.000001015228426
135,193,13500000,15,30,1943.005181,3375,0.00518134715,0.00000007407407407
136,210,32200,1,1,7.394262053,1,0.004761904762,0.00003105590062
137,190,32200,13,16,287283.426,2197,0.005263157895,0.00003105590062
138,200,985000,1,25,6.345177665,1,0.005,0.000001015228426
139,203,3010000,5,16,163.6580855,125,0.004926108374,0.0000003322259136
140,193,8650,15,16,1617299.11,3375,0.00518134715,0.0001156069364
141,203,41500000,17,2,58.31800107,4913,0.004926108374,0.00000002409638554
142,198,3010000,20,20,13423.26924,8000,0.005050505051,0.0000003322259136
143,203,458000,7,16,2951.362747,343,0.004926108374,0.000002183406114
144,200,32200,5,15,14557.45342,125,0.005,0.00003105590062
145,198,8650,17,11,1577713.552,4913,0.005050505051,0.0001156069364
146,208,152000,11,1,2104.946862,1331,0.004807692308,0.000006578947368
147,208,41500000,20,30,1390.176089,8000,0.004807692308,0.00000002409638554
148,205,985000,13,1,544.0138665,2197,0.00487804878,0.000001015228426
149,203,152000,1,25,40.51075966,1,0.004926108374,0.000006578947368
150,208,13500000,5,30,66.77350427,125,0.004807692308,0.00000007407407407
151,212,13500000,20,20,2795.248078,8000,0.004716981132,0.00000007407407407
152,200,458000,20,25,109170.3057,8000,0.005,0.000002183406114
153,203,7120000,1,20,0.6918691537,1,0.004926108374,0.0000001404494382
154,210,3010000,20,20,12656.22528,8000,0.004761904762,0.0000003322259136
155,210,1830000,5,25,406.5833984,125,0.004761904762,0.0000005464480874
156,198,458000,13,25,30283.73252,2197,0.005050505051,0.000002183406114
157,193,41500000,20,25,1248.517386,8000,0.00518134715,0.00000002409638554
158,208,152000,13,4,13898.02632,2197,0.004807692308,0.000006578947368
159,200,152000,11,11,24080.59211,1331,0.005,0.000006578947368
160,208,152000,15,30,160124.6204,3375,0.004807692308,0.000006578947368
161,210,8650,15,2,185796.8621,3375,0.004761904762,0.0001156069364
162,210,32200,17,20,726560.1893,4913,0.004761904762,0.00003105590062
163,198,7120000,9,16,413.6874362,729,0.005050505051,0.0000001404494382
164,200,152000,13,11,39748.35526,2197,0.005,0.000006578947368
165,200,41500000,13,20,264.6987952,2197,0.005,0.00000002409638554
166,210,1830000,15,11,4830.210773,3375,0.004761904762,0.0000005464480874
167,203,458000,11,4,2863.166046,1331,0.004926108374,0.000002183406114
168,195,13500000,7,4,26.05887939,343,0.005128205128,0.00000007407407407
169,198,1830000,9,6,603.5767511,729,0.005050505051,0.0000005464480874
170,205,32200,13,16,266262.6875,2197,0.00487804878,0.00003105590062
171,210,3010000,20,16,10124.98022,8000,0.004761904762,0.0000003322259136
172,212,32200,5,20,18311.26216,125,0.004716981132,0.00003105590062
173,210,985000,5,15,453.2269761,125,0.004761904762,0.000001015228426
174,198,3010000,13,2,368.6365314,2197,0.005050505051,0.0000003322259136
175,203,32200,7,30,78710.64468,343,0.004926108374,0.00003105590062
176,198,458000,7,15,2836.773852,343,0.005050505051,0.000002183406114
177,205,32200,15,20,511286.1688,3375,0.00487804878,0.00003105590062
178,210,7120000,5,6,25.08025682,125,0.004761904762,0.0000001404494382
179,190,458000,1,15,8.618708343,1,0.005263157895,0.000002183406114
180,200,41500000,15,25,508.2831325,3375,0.005,0.00000002409638554
181,210,41500000,9,15,62.73666093,729,0.004761904762,0.00000002409638554
182,203,13500000,13,4,160.3357052,2197,0.004926108374,0.00000007407407407
183,208,41500000,17,15,426.8709453,4913,0.004807692308,0.00000002409638554
184,195,152000,7,25,14465.24966,343,0.005128205128,0.000006578947368
185,200,1830000,9,1,99.59016393,729,0.005,0.0000005464480874
186,210,8650,9,1,20066.06111,729,0.004761904762,0.0001156069364
187,190,41500000,7,16,34.80025365,343,0.005263157895,0.00000002409638554
188,205,7120000,3,2,1.849821869,27,0.00487804878,0.0000001404494382
189,212,985000,9,6,1047.313476,729,0.004716981132,0.000001015228426
190,203,13500000,7,16,100.1277139,343,0.004926108374,0.00000007407407407
191,198,8650,11,4,155427.1034,1331,0.005050505051,0.0001156069364
192,195,1830000,7,1,48.05940872,343,0.005128205128,0.0000005464480874
193,190,152000,7,4,2375.34626,343,0.005263157895,0.000006578947368
194,208,152000,13,20,69490.13158,2197,0.004807692308,0.000006578947368
195,203,458000,15,20,36300.4711,3375,0.004926108374,0.000002183406114
196,190,458000,7,16,3153.298092,343,0.005263157895,0.000002183406114
197,193,32200,15,30,814613.9735,3375,0.00518134715,0.00003105590062
198,210,8650,3,30,22295.62345,27,0.004761904762,0.0001156069364
199,198,3010000,9,1,61.15977046,729,0.005050505051,0.0000003322259136
200,195,41500000,13,15,203.6144578,2197,0.005128205128,0.00000002409638554
201,190,41500000,9,2,9.245402663,729,0.005263157895,0.00000002409638554
202,198,41500000,11,11,89.0896921,1331,0.005050505051,0.00000002409638554
203,200,13500000,17,16,1455.703704,4913,0.005,0.00000007407407407
204,210,152000,5,1,195.802005,125,0.004761904762,0.000006578947368
205,205,152000,5,1,200.5776637,125,0.00487804878,0.000006578947368
206,205,7120000,20,15,4110.715264,8000,0.00487804878,0.0000001404494382
207,208,13500000,17,4,349.9287749,4913,0.004807692308,0.00000007407407407
208,212,985000,15,6,4848.673499,3375,0.004716981132,0.000001015228426
209,200,13500000,5,6,13.88888889,125,0.005,0.00000007407407407
210,190,1830000,9,11,1153.149267,729,0.005263157895,0.0000005464480874
211,208,8650,5,2,6947.532237,125,0.004807692308,0.0001156069364
212,198,458000,15,16,29773.71973,3375,0.005050505051,0.000002183406114
213,200,985000,9,30,5550.761421,729,0.005,0.000001015228426
214,198,7120000,11,15,708.0992509,1331,0.005050505051,0.0000001404494382
215,193,152000,7,1,584.6059449,343,0.00518134715,0.000006578947368
216,208,458000,15,30,53141.79543,3375,0.004807692308,0.000002183406114
217,198,7120000,20,2,567.4724776,8000,0.005050505051,0.0000001404494382
218,198,7120000,15,2,239.4024515,3375,0.005050505051,0.0000001404494382
219,203,32200,9,11,61339.22835,729,0.004926108374,0.00003105590062
220,195,1830000,3,2,7.566204288,27,0.005128205128,0.0000005464480874
221,198,8650,1,11,321.1303789,1,0.005050505051,0.0001156069364
222,193,8650,3,11,8895.145108,27,0.00518134715,0.0001156069364
223,190,32200,17,16,642432.1674,4913,0.005263157895,0.00003105590062
224,190,1830000,11,1,191.4006327,1331,0.005263157895,0.0000005464480874
225,193,3010000,9,2,125.4884409,729,0.00518134715,0.0000003322259136
226,205,8650,5,2,7049.20344,125,0.00487804878,0.0001156069364
227,208,985000,11,30,9744.728622,1331,0.004807692308,0.000001015228426
228,195,1830000,17,1,688.3844753,4913,0.005128205128,0.0000005464480874
229,203,13500000,13,1,40.08392629,2197,0.004926108374,0.00000007407407407
230,205,3010000,17,30,11943.11644,4913,0.00487804878,0.0000003322259136
231,200,985000,15,11,9422.588832,3375,0.005,0.000001015228426
232,200,3010000,3,20,44.85049834,27,0.005,0.0000003322259136
233,208,8650,15,30,2813750.556,3375,0.004807692308,0.0001156069364
234,210,41500000,7,16,31.48594378,343,0.004761904762,0.00000002409638554
235,210,13500000,17,11,953.1393298,4913,0.004761904762,0.00000007407407407
236,193,1830000,7,11,534.1317704,343,0.00518134715,0.0000005464480874
237,190,32200,11,30,326332.1347,1331,0.005263157895,0.00003105590062
238,193,7120000,5,25,113.7058276,125,0.00518134715,0.0000001404494382
239,193,458000,7,2,388.035387,343,0.00518134715,0.000002183406114
240,200,152000,20,30,394736.8421,8000,0.005,0.000006578947368
241,205,458000,15,30,53919.48024,3375,0.00487804878,0.000002183406114
242,190,152000,17,11,93564.75069,4913,0.005263157895,0.000006578947368
243,208,152000,17,4,31079.2004,4913,0.004807692308,0.000006578947368
244,200,41500000,20,15,722.8915663,8000,0.005,0.00000002409638554
245,198,3010000,3,11,24.91694352,27,0.005050505051,0.0000003322259136
246,190,41500000,1,25,0.1585288523,1,0.005263157895,0.00000002409638554
247,195,13500000,5,6,14.24501425,125,0.005128205128,0.00000007407407407
248,212,7120000,17,6,976.4548442,4913,0.004716981132,0.0000001404494382
249,208,8650,9,15,303885.06,729,0.004807692308,0.0001156069364
250,203,458000,17,1,2642.136511,4913,0.004926108374,0.000002183406114
251,208,458000,9,11,4208.830198,729,0.004807692308,0.000002183406114
252,190,1830000,7,30,1479.7239,343,0.005263157895,0.0000005464480874
253,198,985000,17,11,13855.04794,4913,0.005050505051,0.000001015228426
254,198,13500000,11,11,273.8683128,1331,0.005050505051,0.00000007407407407
255,212,458000,20,15,61794.51265,8000,0.004716981132,0.000002183406114
256,203,458000,9,16,6272.721406,729,0.004926108374,0.000002183406114
257,193,8650,20,15,3593998.023,8000,0.00518134715,0.0001156069364
258,205,7120000,11,20,911.8936695,1331,0.00487804878,0.0000001404494382
259,208,985000,20,30,58570.87075,8000,0.004807692308,0.000001015228426
260,198,3010000,9,2,122.3195409,729,0.005050505051,0.0000003322259136
261,200,985000,15,2,1713.19797,3375,0.005,0.000001015228426
262,212,32200,20,15,878940.5836,8000,0.004716981132,0.00003105590062
263,203,152000,7,1,555.8076225,343,0.004926108374,0.000006578947368
264,212,32200,17,15,539779.3859,4913,0.004716981132,0.00003105590062
265,195,985000,3,6,42.17102694,27,0.005128205128,0.000001015228426
266,193,7120000,15,15,1842.034406,3375,0.00518134715,0.0000001404494382
267,203,7120000,3,2,1.868046715,27,0.004926108374,0.0000001404494382
268,190,152000,9,6,7572.714681,729,0.005263157895,0.000006578947368
269,193,13500000,9,6,83.93782383,729,0.00518134715,0.00000007407407407
270,193,41500000,15,2,42.13746176,3375,0.00518134715,0.00000002409638554
271,203,152000,13,6,21360.51335,2197,0.004926108374,0.000006578947368
272,190,32200,3,30,6619.810396,27,0.005263157895,0.00003105590062
273,200,1830000,15,6,2766.393443,3375,0.005,0.0000005464480874
274,200,32200,1,16,124.2236025,1,0.005,0.00003105590062
275,212,13500000,5,1,2.183787561,125,0.004716981132,0.00000007407407407
276,205,3010000,7,15,416.9030062,343,0.00487804878,0.0000003322259136
277,190,985000,1,25,6.679134384,1,0.005263157895,0.000001015228426
278,205,7120000,20,25,6851.192107,8000,0.00487804878,0.0000001404494382
279,200,1830000,13,6,1800.819672,2197,0.005,0.0000005464480874
280,190,32200,1,1,8.172605427,1,0.005263157895,0.00003105590062
281,205,1830000,3,2,7.197121152,27,0.00487804878,0.0000005464480874
282,210,152000,13,1,3441.41604,2197,0.004761904762,0.000006578947368
283,200,7120000,5,25,109.7261236,125,0.005,0.0000001404494382
284,212,3010000,9,15,856.8137654,729,0.004716981132,0.0000003322259136
285,200,1830000,17,15,10067.62295,4913,0.005,0.0000005464480874
286,212,1830000,20,11,11341.3754,8000,0.004716981132,0.0000005464480874
287,190,41500000,5,2,1.585288523,125,0.005263157895,0.00000002409638554
288,190,41500000,9,25,115.5675333,729,0.005263157895,0.00000002409638554
289,208,32200,9,2,10884.49594,729,0.004807692308,0.00003105590062
290,212,985000,13,6,3156.306867,2197,0.004716981132,0.000001015228426
291,198,1830000,15,15,6985.842027,3375,0.005050505051,0.0000005464480874
292,203,3010000,7,25,701.6840417,343,0.004926108374,0.0000003322259136
293,212,13500000,3,2,0.9433962264,27,0.004716981132,0.00000007407407407
294,190,152000,1,6,10.38781163,1,0.005263157895,0.000006578947368
295,212,32200,1,6,43.94702918,1,0.004716981132,0.00003105590062
296,205,152000,20,4,51347.8819,8000,0.00487804878,0.000006578947368
297,195,7120000,13,20,1582.397004,2197,0.005128205128,0.0000001404494382
298,195,458000,3,2,30.23177696,27,0.005128205128,0.000002183406114
299,193,3010000,5,15,161.3791679,125,0.00518134715,0.0000003322259136
300,208,458000,15,4,7085.572724,3375,0.004807692308,0.000002183406114
301,212,32200,7,11,27635.35685,343,0.004716981132,0.00003105590062
302,193,1830000,17,4,2782.071973,4913,0.00518134715,0.0000005464480874
303,210,41500000,17,15,422.8055077,4913,0.004761904762,0.00000002409638554
304,203,41500000,11,16,126.3932578,1331,0.004926108374,0.00000002409638554
305,193,13500000,3,6,3.10880829,27,0.00518134715,0.00000007407407407
306,195,458000,13,4,4919.941776,2197,0.005128205128,0.000002183406114
307,198,13500000,5,16,37.41114852,125,0.005050505051,0.00000007407407407
308,190,32200,5,11,11237.33246,125,0.005263157895,0.00003105590062
309,212,152000,20,30,372393.2473,8000,0.004716981132,0.000006578947368
310,210,152000,9,4,4567.669173,729,0.004761904762,0.000006578947368
311,205,41500000,5,30,22.03937702,125,0.00487804878,0.00000002409638554
312,210,985000,3,2,13.05293691,27,0.004761904762,0.000001015228426
313,208,3010000,1,20,1.597239969,1,0.004807692308,0.0000003322259136
314,193,985000,11,25,8751.742458,1331,0.00518134715,0.000001015228426
315,200,985000,17,2,2493.908629,4913,0.005,0.000001015228426
316,193,41500000,1,30,0.1872776078,1,0.00518134715,0.00000002409638554
317,195,41500000,9,11,49.54587581,729,0.005128205128,0.00000002409638554
318,212,32200,15,30,741606.1174,3375,0.004716981132,0.00003105590062
319,205,8650,3,15,11419.70957,27,0.00487804878,0.0001156069364
320,212,458000,20,25,102990.8544,8000,0.004716981132,0.000002183406114
321,200,13500000,3,11,5.5,27,0.005,0.00000007407407407
322,205,41500000,11,20,156.450191,1331,0.00487804878,0.00000002409638554
323,208,13500000,11,30,711.0042735,1331,0.004807692308,0.00000007407407407
324,195,1830000,17,15,10325.76713,4913,0.005128205128,0.0000005464480874
325,200,3010000,7,15,427.3255814,343,0.005,0.0000003322259136
326,190,32200,17,11,441672.1151,4913,0.005263157895,0.00003105590062
327,208,458000,9,1,382.6209271,729,0.004807692308,0.000002183406114
328,205,13500000,1,30,0.5420054201,1,0.00487804878,0.00000007407407407
329,203,1830000,15,20,9085.035936,3375,0.004926108374,0.0000005464480874
330,212,985000,5,6,179.5805,125,0.004716981132,0.000001015228426
331,198,32200,15,11,291149.0683,3375,0.005050505051,0.00003105590062
332,193,3010000,9,4,250.9768819,729,0.00518134715,0.0000003322259136
333,203,1830000,5,11,185.0655469,125,0.004926108374,0.0000005464480874
334,212,8650,20,1,218126.2951,8000,0.004716981132,0.0001156069364
335,205,32200,17,4,148856.2339,4913,0.00487804878,0.00003105590062
336,200,1830000,1,1,0.1366120219,1,0.005,0.0000005464480874
337,190,32200,11,11,119655.1161,1331,0.005263157895,0.00003105590062
338,210,32200,7,4,10144.92754,343,0.004761904762,0.00003105590062
339,200,458000,13,11,13191.59389,2197,0.005,0.000002183406114
340,210,1830000,1,20,2.60213375,1,0.004761904762,0.0000005464480874
341,203,3010000,17,15,6030.391306,4913,0.004926108374,0.0000003322259136
342,195,8650,5,1,3705.350526,125,0.005128205128,0.0001156069364
343,193,8650,5,2,7487.495882,125,0.00518134715,0.0001156069364
344,203,8650,17,6,839374.6975,4913,0.004926108374,0.0001156069364
345,205,13500000,7,25,154.9232159,343,0.00487804878,0.00000007407407407
346,212,13500000,17,25,2145.789658,4913,0.004716981132,0.00000007407407407
347,205,152000,20,2,25673.94095,8000,0.00487804878,0.000006578947368
348,210,3010000,9,15,864.9738965,729,0.004761904762,0.0000003322259136
349,203,41500000,17,20,583.1800107,4913,0.004926108374,0.00000002409638554
350,193,7120000,3,30,29.4725505,27,0.00518134715,0.0000001404494382
351,193,7120000,13,1,79.93974501,2197,0.00518134715,0.0000001404494382
352,190,3010000,9,20,1274.698374,729,0.005263157895,0.0000003322259136
353,212,458000,5,6,386.215704,125,0.004716981132,0.000002183406114
354,208,1830000,13,4,1154.371585,2197,0.004807692308,0.0000005464480874
355,210,3010000,7,6,162.7906977,343,0.004761904762,0.0000003322259136
356,193,985000,11,6,2100.41819,1331,0.00518134715,0.000001015228426
357,195,41500000,20,16,790.8557306,8000,0.005128205128,0.00000002409638554
358,195,7120000,5,1,4.501584558,125,0.005128205128,0.0000001404494382
359,210,458000,17,20,51081.30588,4913,0.004761904762,0.000002183406114
360,208,32200,15,4,100782.3698,3375,0.004807692308,0.00003105590062
361,190,7120000,3,30,29.93790656,27,0.005263157895,0.0000001404494382
362,193,32200,13,2,35352.23506,2197,0.00518134715,0.00003105590062
363,195,13500000,11,25,632.0037987,1331,0.005128205128,0.00000007407407407
364,203,985000,11,2,665.6497712,1331,0.004926108374,0.000001015228426
365,193,152000,13,15,56168.18926,2197,0.00518134715,0.000006578947368
366,203,41500000,15,1,20.03086237,3375,0.004926108374,0.00000002409638554
367,210,458000,5,25,1624.55812,125,0.004761904762,0.000002183406114
368,205,41500000,5,1,0.7346459007,125,0.00487804878,0.00000002409638554
369,203,32200,13,20,336107.4565,2197,0.004926108374,0.00003105590062
370,212,1830000,15,25,10874.18806,3375,0.004716981132,0.0000005464480874
371,212,1830000,15,15,6524.512836,3375,0.004716981132,0.0000005464480874
372,208,32200,20,4,238891.5432,8000,0.004807692308,0.00003105590062
373,190,8650,15,11,1129449.346,3375,0.005263157895,0.0001156069364
374,208,13500000,5,6,13.35470085,125,0.004807692308,0.00000007407407407
375,212,41500000,1,4,0.02273243919,1,0.004716981132,0.00000002409638554
376,190,13500000,5,2,4.873294347,125,0.005263157895,0.00000007407407407
377,195,13500000,17,20,1866.2868,4913,0.005128205128,0.00000007407407407
378,212,8650,15,11,1012242.338,3375,0.004716981132,0.0001156069364
379,212,458000,13,11,12444.89989,2197,0.004716981132,0.000002183406114
380,203,13500000,9,15,199.5073892,729,0.004926108374,0.00000007407407407
381,203,32200,11,20,203622.6785,1331,0.004926108374,0.00003105590062
382,205,1830000,11,11,1951.352792,1331,0.00487804878,0.0000005464480874
383,205,32200,17,2,74428.11695,4913,0.00487804878,0.00003105590062
384,193,41500000,9,30,136.5253761,729,0.00518134715,0.00000002409638554
385,193,985000,1,1,0.2630125457,1,0.00518134715,0.000001015228426
386,195,8650,7,2,20334.96369,343,0.005128205128,0.0001156069364
387,203,13500000,20,2,291.9175333,8000,0.004926108374,0.00000007407407407
388,208,13500000,1,4,0.07122507123,1,0.004807692308,0.00000007407407407
389,205,8650,15,6,570985.4786,3375,0.00487804878,0.0001156069364
390,210,41500000,17,25,704.6758462,4913,0.004761904762,0.00000002409638554
391,210,458000,5,11,714.8055729,125,0.004761904762,0.000002183406114
392,193,13500000,9,20,279.7927461,729,0.00518134715,0.00000007407407407
393,203,32200,13,11,184859.1011,2197,0.004926108374,0.00003105590062
394,205,1830000,1,11,1.466080235,1,0.00487804878,0.0000005464480874
395,198,985000,3,16,110.752192,27,0.005050505051,0.000001015228426
