, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
1242,212,458000,15,6,10427.82401,3375,0.004716981132,0.000002183406114
1243,193,985000,13,6,3467.031377,2197,0.00518134715,0.000001015228426
1244,193,41500000,11,30,249.266496,1331,0.00518134715,0.00000002409638554
1245,190,1830000,11,25,4785.015818,1331,0.005263157895,0.0000005464480874
1246,203,985000,20,4,8001.800405,8000,0.004926108374,0.000001015228426
1247,190,8650,11,16,647885.61,1331,0.005263157895,0.0001156069364
1248,193,1830000,13,30,9330.671876,2197,0.00518134715,0.0000005464480874
1249,212,8650,11,20,725815.247,1331,0.004716981132,0.0001156069364
1250,205,152000,17,20,157670.0899,4913,0.00487804878,0.000006578947368
1251,190,3010000,9,25,1593.372967,729,0.005263157895,0.0000003322259136
1252,208,152000,3,1,42.69989879,27,0.004807692308,0.000006578947368
1253,198,8650,11,20,777135.517,1331,0.005050505051,0.0001156069364
1254,195,3010000,7,1,29.21884317,343,0.005128205128,0.0000003322259136
1255,212,32200,13,15,241379.0578,2197,0.004716981132,0.00003105590062
1256,205,8650,17,30,4155928.38,4913,0.00487804878,0.0001156069364
1257,208,41500000,9,6,25.33595922,729,0.004807692308,0.00000002409638554
1258,200,1830000,3,20,73.7704918,27,0.005,0.0000005464480874
1259,198,3010000,3,20,45.30353368,27,0.005050505051,0.0000003322259136
1260,198,7120000,17,30,5227.485529,4913,0.005050505051,0.0000001404494382
1261,190,41500000,3,25,4.280279011,27,0.005263157895,0.00000002409638554
1262,212,1830000,5,25,402.7477059,125,0.004716981132,0.0000005464480874
1263,205,985000,11,11,3625.355949,1331,0.00487804878,0.000001015228426
1264,200,41500000,17,11,325.560241,4913,0.005,0.00000002409638554
1265,203,3010000,13,11,1977.562476,2197,0.004926108374,0.0000003322259136
1266,190,41500000,1,30,0.1902346227,1,0.005263157895,0.00000002409638554
1267,193,152000,13,30,112336.3785,2197,0.00518134715,0.000006578947368
1268,200,13500000,11,20,492.962963,1331,0.005,0.00000007407407407
1269,212,3010000,11,16,1668.651664,1331,0.004716981132,0.0000003322259136
1270,208,3010000,3,30,64.68821876,27,0.004807692308,0.0000003322259136
1271,195,13500000,20,30,4558.404558,8000,0.005128205128,0.00000007407407407
1272,212,1830000,3,4,13.91896072,27,0.004716981132,0.0000005464480874
1273,193,152000,5,6,1278.292882,125,0.00518134715,0.000006578947368
1274,200,7120000,15,4,474.0168539,3375,0.005,0.0000001404494382
1275,203,8650,17,4,559583.1316,4913,0.004926108374,0.0001156069364
1276,212,32200,17,2,71970.58479,4913,0.004716981132,0.00003105590062
1277,193,985000,9,1,191.7361458,729,0.00518134715,0.000001015228426
1278,205,8650,7,4,38686.02848,343,0.00487804878,0.0001156069364
1279,203,3010000,17,16,6432.417394,4913,0.004926108374,0.0000003322259136
1280,210,8650,3,25,18579.68621,27,0.004761904762,0.0001156069364
1281,210,152000,5,20,3916.0401,125,0.004761904762,0.000006578947368
1282,210,985000,5,25,755.3782934,125,0.004761904762,0.000001015228426
1283,205,8650,3,4,3045.255886,27,0.00487804878,0.0001156069364
1284,195,1830000,20,16,17934.70646,8000,0.005128205128,0.0000005464480874
1285,190,458000,3,25,387.8418754,27,0.005263157895,0.000002183406114
1286,193,7120000,15,6,736.8137626,3375,0.00518134715,0.0000001404494382
1287,203,32200,13,1,16805.37282,2197,0.004926108374,0.00003105590062
1288,210,152000,17,4,30783.20802,4913,0.004761904762,0.000006578947368
1289,208,985000,5,11,335.5622804,125,0.004807692308,0.000001015228426
1290,198,7120000,5,1,4.433378731,125,0.005050505051,0.0000001404494382
1291,205,985000,13,11,5984.152532,2197,0.00487804878,0.000001015228426
1292,198,41500000,20,25,1216.989169,8000,0.005050505051,0.00000002409638554
1293,195,985000,13,25,14297.80034,2197,0.005128205128,0.000001015228426
1294,200,13500000,17,16,1455.703704,4913,0.005,0.00000007407407407
1295,208,32200,11,15,149045.9269,1331,0.004807692308,0.00003105590062
1296,205,41500000,9,1,4.284454893,729,0.00487804878,0.00000002409638554
1297,198,3010000,11,11,1228.313031,1331,0.005050505051,0.0000003322259136
1298,205,458000,13,20,23399.72308,2197,0.00487804878,0.000002183406114
1299,203,32200,9,30,167288.8046,729,0.004926108374,0.00003105590062
1300,203,13500000,3,16,7.881773399,27,0.004926108374,0.00000007407407407
1301,190,3010000,17,16,6872.530163,4913,0.005263157895,0.0000003322259136
1302,205,41500000,9,4,17.13781957,729,0.00487804878,0.00000002409638554
1303,212,152000,3,16,670.3078451,27,0.004716981132,0.000006578947368
1304,205,32200,5,25,23670.65596,125,0.00487804878,0.00003105590062
1305,195,8650,11,6,236727.4344,1331,0.005128205128,0.0001156069364
1306,193,1830000,20,6,6795.209377,8000,0.00518134715,0.0000005464480874
1307,198,13500000,5,4,9.352787131,125,0.005050505051,0.00000007407407407
1308,205,3010000,1,30,2.430921319,1,0.00487804878,0.0000003322259136
1309,195,13500000,9,6,83.07692308,729,0.005128205128,0.00000007407407407
1310,193,41500000,7,1,2.141207316,343,0.00518134715,0.00000002409638554
1311,208,32200,20,2,119445.7716,8000,0.004807692308,0.00003105590062
1312,212,152000,5,2,387.9096326,125,0.004716981132,0.000006578947368
1313,205,458000,7,30,5479.816807,343,0.00487804878,0.000002183406114
1314,198,41500000,11,16,129.5850067,1331,0.005050505051,0.00000002409638554
1315,210,7120000,7,25,286.7509363,343,0.004761904762,0.0000001404494382
1316,210,41500000,11,16,122.1801492,1331,0.004761904762,0.00000002409638554
1317,190,1830000,13,2,631.8665516,2197,0.005263157895,0.0000005464480874
1318,203,7120000,7,20,237.3111197,343,0.004926108374,0.0000001404494382
1319,212,458000,17,2,5059.940677,4913,0.004716981132,0.000002183406114
1320,205,41500000,20,6,282.1040259,8000,0.00487804878,0.00000002409638554
1321,193,985000,9,20,3834.722916,729,0.00518134715,0.000001015228426
1322,208,1830000,15,25,11083.30706,3375,0.004807692308,0.0000005464480874
1323,212,1830000,11,2,343.0766058,1331,0.004716981132,0.0000005464480874
1324,195,7120000,13,16,1265.917603,2197,0.005128205128,0.0000001404494382
1325,210,7120000,1,6,0.2006420546,1,0.004761904762,0.0000001404494382
1326,205,7120000,20,6,1644.286106,8000,0.00487804878,0.0000001404494382
1327,205,985000,17,25,30413.51987,4913,0.00487804878,0.000001015228426
1328,198,13500000,20,6,897.8675645,8000,0.005050505051,0.00000007407407407
1329,205,458000,1,2,1.065076153,1,0.00487804878,0.000002183406114
1330,212,8650,1,6,163.5947213,1,0.004716981132,0.0001156069364
1331,203,458000,7,1,184.4601717,343,0.004926108374,0.000002183406114
1332,193,152000,3,6,276.1112626,27,0.00518134715,0.000006578947368
1333,212,41500000,17,11,307.1323028,4913,0.004716981132,0.00000002409638554
1334,198,32200,7,6,16139.65744,343,0.005050505051,0.00003105590062
1335,200,152000,13,16,57815.78947,2197,0.005,0.000006578947368
1336,210,985000,1,15,3.625815809,1,0.004761904762,0.000001015228426
1337,195,152000,9,15,18446.35628,729,0.005128205128,0.000006578947368
1338,200,985000,1,1,0.2538071066,1,0.005,0.000001015228426
1339,203,1830000,20,16,17227.92,8000,0.004926108374,0.0000005464480874
1340,200,152000,7,6,3384.868421,343,0.005,0.000006578947368
1341,200,13500000,11,16,394.3703704,1331,0.005,0.00000007407407407
1342,193,1830000,5,1,17.69585775,125,0.00518134715,0.0000005464480874
1343,210,7120000,17,30,4928.772071,4913,0.004761904762,0.0000001404494382
1344,210,32200,15,4,99822.53771,3375,0.004761904762,0.00003105590062
1345,200,458000,7,1,187.2270742,343,0.005,0.000002183406114
1346,200,8650,7,30,297398.8439,343,0.005,0.0001156069364
1347,190,458000,15,25,48480.23443,3375,0.005263157895,0.000002183406114
1348,212,13500000,15,6,353.7735849,3375,0.004716981132,0.00000007407407407
1349,208,458000,7,2,360.0520658,343,0.004807692308,0.000002183406114
1350,198,985000,17,2,2519.099626,4913,0.005050505051,0.000001015228426
1351,203,41500000,5,16,11.87014066,125,0.004926108374,0.00000002409638554
1352,193,3010000,17,4,1691.425817,4913,0.00518134715,0.0000003322259136
1353,212,152000,13,4,13635.7994,2197,0.004716981132,0.000006578947368
1354,200,8650,5,30,108381.5029,125,0.005,0.0001156069364
1355,205,7120000,15,1,115.6138668,3375,0.00487804878,0.0000001404494382
1356,190,985000,13,2,1173.924659,2197,0.005263157895,0.000001015228426
1357,195,3010000,5,6,63.88959877,125,0.005128205128,0.0000003322259136
1358,205,985000,20,25,49523.33787,8000,0.00487804878,0.000001015228426
1359,195,152000,1,1,1.686909582,1,0.005128205128,0.000006578947368
1360,200,41500000,7,1,2.06626506,343,0.005,0.00000002409638554
1361,193,7120000,3,4,3.9296734,27,0.00518134715,0.0000001404494382
1362,210,8650,13,1,60473.43793,2197,0.004761904762,0.0001156069364
1363,205,985000,9,6,1083.075399,729,0.00487804878,0.000001015228426
1364,190,32200,17,25,1003800.262,4913,0.005263157895,0.00003105590062
1365,190,41500000,17,25,778.8522511,4913,0.005263157895,0.00000002409638554
1366,203,7120000,3,6,5.604140145,27,0.004926108374,0.0000001404494382
1367,200,41500000,9,11,48.30722892,729,0.005,0.00000002409638554
1368,212,13500000,5,2,4.367575122,125,0.004716981132,0.00000007407407407
1369,208,13500000,15,25,1502.403846,3375,0.004807692308,0.00000007407407407
1370,212,3010000,17,2,769.9178838,4913,0.004716981132,0.0000003322259136
1371,195,13500000,3,2,1.025641026,27,0.005128205128,0.00000007407407407
1372,198,458000,15,2,3721.714966,3375,0.005050505051,0.000002183406114
1373,205,3010000,15,1,273.4786484,3375,0.00487804878,0.0000003322259136
1374,193,7120000,7,16,199.6856261,343,0.00518134715,0.0000001404494382
1375,212,3010000,7,2,53.75164546,343,0.004716981132,0.0000003322259136
1376,203,13500000,11,11,267.1227878,1331,0.004926108374,0.00000007407407407
1377,198,41500000,13,25,334.2156505,2197,0.005050505051,0.00000002409638554
1378,190,13500000,7,30,200.5847953,343,0.005263157895,0.00000007407407407
1379,195,152000,9,11,13527.32794,729,0.005128205128,0.000006578947368
1380,193,7120000,7,1,12.48035163,343,0.00518134715,0.0000001404494382
1381,198,152000,13,6,21899.92026,2197,0.005050505051,0.000006578947368
1382,210,1830000,7,30,1338.797814,343,0.004761904762,0.0000005464480874
1383,203,7120000,20,6,1660.485969,8000,0.004926108374,0.0000001404494382
1384,212,985000,11,30,9560.865817,1331,0.004716981132,0.000001015228426
1385,195,41500000,11,2,16.44732777,1331,0.005128205128,0.00000002409638554
1386,193,152000,1,4,6.81756204,1,0.00518134715,0.000006578947368
1387,200,152000,17,6,48483.55263,4913,0.005,0.000006578947368
1388,193,985000,17,25,32304.51593,4913,0.00518134715,0.000001015228426
1389,203,458000,5,15,1008.346419,125,0.004926108374,0.000002183406114
1390,200,1830000,20,25,27322.40437,8000,0.005,0.0000005464480874
1391,198,32200,3,1,211.744777,27,0.005050505051,0.00003105590062
1392,212,152000,5,30,5818.644489,125,0.004716981132,0.000006578947368
1393,193,1830000,13,6,1866.134375,2197,0.00518134715,0.0000005464480874
1394,210,458000,5,4,259.9292992,125,0.004761904762,0.000002183406114
1395,195,985000,7,4,357.1521541,343,0.005128205128,0.000001015228426
1396,210,13500000,1,16,0.2821869489,1,0.004761904762,0.00000007407407407
1397,198,1830000,17,11,7457.498482,4913,0.005050505051,0.0000005464480874
1398,190,41500000,11,4,33.76030438,1331,0.005263157895,0.00000002409638554
1399,190,13500000,11,16,415.1267057,1331,0.005263157895,0.00000007407407407
1400,198,985000,5,15,480.6952776,125,0.005050505051,0.000001015228426
1401,195,985000,15,11,9664.193674,3375,0.005128205128,0.000001015228426
1402,208,458000,13,20,23062.22707,2197,0.004807692308,0.000002183406114
1403,203,13500000,11,20,485.677796,1331,0.004926108374,0.00000007407407407
1404,195,152000,9,4,4919.02834,729,0.005128205128,0.000006578947368
1405,208,13500000,13,16,625.9259259,2197,0.004807692308,0.00000007407407407
1406,212,13500000,20,11,1537.386443,8000,0.004716981132,0.00000007407407407
1407,208,152000,17,20,155396.002,4913,0.004807692308,0.000006578947368
1408,212,8650,1,30,817.9736067,1,0.004716981132,0.0001156069364
1409,195,152000,11,4,8981.106613,1331,0.005128205128,0.000006578947368
1410,212,152000,20,1,12413.10824,8000,0.004716981132,0.000006578947368
1411,205,7120000,5,20,85.63990134,125,0.00487804878,0.0000001404494382
1412,212,3010000,11,20,2085.81458,1331,0.004716981132,0.0000003322259136
1413,190,13500000,3,11,5.789473684,27,0.005263157895,0.00000007407407407
1414,198,3010000,11,15,1674.972315,1331,0.005050505051,0.0000003322259136
1415,208,1830000,7,25,1126.392392,343,0.004807692308,0.0000005464480874
1416,193,32200,5,30,30170.88791,125,0.00518134715,0.00003105590062
1417,212,1830000,17,4,2532.735334,4913,0.004716981132,0.0000005464480874
1418,193,8650,3,16,12938.39288,27,0.00518134715,0.0001156069364
1419,203,985000,1,30,7.50168788,1,0.004926108374,0.000001015228426
1420,205,41500000,9,6,25.70672936,729,0.00487804878,0.00000002409638554
1421,193,458000,5,30,2121.184696,125,0.00518134715,0.000002183406114
1422,193,458000,3,20,305.4505962,27,0.00518134715,0.000002183406114
1423,208,7120000,11,6,269.6224071,1331,0.004807692308,0.0000001404494382
1424,205,32200,13,15,249621.2695,2197,0.00487804878,0.00003105590062
1425,195,1830000,7,15,720.8911307,343,0.005128205128,0.0000005464480874
1426,212,985000,9,16,2792.835935,729,0.004716981132,0.000001015228426
1427,193,985000,5,15,493.1485232,125,0.00518134715,0.000001015228426
1428,203,3010000,11,2,217.8289118,1331,0.004926108374,0.0000003322259136
1429,210,3010000,17,2,777.2504351,4913,0.004761904762,0.0000003322259136
1430,195,32200,11,16,169581.1435,1331,0.005128205128,0.00003105590062
1431,212,32200,3,6,1186.569788,27,0.004716981132,0.00003105590062
1432,210,41500000,17,15,422.8055077,4913,0.004761904762,0.00000002409638554
1433,212,32200,20,4,234384.1556,8000,0.004716981132,0.00003105590062
1434,212,3010000,15,11,2908.935623,3375,0.004716981132,0.0000003322259136
1435,212,1830000,15,15,6524.512836,3375,0.004716981132,0.0000005464480874
1436,195,32200,3,4,860.0095557,27,0.005128205128,0.00003105590062
1437,203,3010000,17,11,4422.286958,4913,0.004926108374,0.0000003322259136
1438,212,13500000,13,1,38.38225017,2197,0.004716981132,0.00000007407407407
1439,193,7120000,15,2,245.6045875,3375,0.00518134715,0.0000001404494382
1440,205,1830000,7,25,1142.876183,343,0.00487804878,0.0000005464480874
1441,190,13500000,9,16,227.3684211,729,0.005263157895,0.00000007407407407
1442,210,3010000,7,11,298.4496124,343,0.004761904762,0.0000003322259136
1443,212,8650,15,4,368088.123,3375,0.004716981132,0.0001156069364
1444,203,1830000,9,6,588.7103287,729,0.004926108374,0.0000005464480874
1445,200,458000,17,25,67044.21397,4913,0.005,0.000002183406114
1446,212,458000,11,11,7539.445497,1331,0.004716981132,0.000002183406114
1447,193,13500000,5,2,4.797543658,125,0.00518134715,0.00000007407407407
1448,198,458000,11,4,2935.468219,1331,0.005050505051,0.000002183406114
1449,200,32200,11,1,10333.85093,1331,0.005,0.00003105590062
1450,203,458000,15,2,3630.04711,3375,0.004926108374,0.000002183406114
1451,195,3010000,7,16,467.5014908,343,0.005128205128,0.0000003322259136
1452,200,13500000,3,20,10,27,0.005,0.00000007407407407
1453,203,32200,20,4,244775.5714,8000,0.004926108374,0.00003105590062
1454,195,1830000,15,20,9457.755359,3375,0.005128205128,0.0000005464480874
1455,195,3010000,15,4,1150.012778,3375,0.005128205128,0.0000003322259136
1456,208,8650,20,20,4446420.631,8000,0.004807692308,0.0001156069364
1457,203,458000,11,11,7873.706628,1331,0.004926108374,0.000002183406114
1458,208,7120000,17,1,165.872137,4913,0.004807692308,0.0000001404494382
1459,208,8650,17,4,546131.6141,4913,0.004807692308,0.0001156069364
1460,193,32200,17,16,632446.1751,4913,0.00518134715,0.00003105590062
1461,208,8650,7,2,19064.02846,343,0.004807692308,0.0001156069364
1462,195,152000,9,6,7378.54251,729,0.005128205128,0.000006578947368
1463,193,152000,20,15,204526.8612,8000,0.00518134715,0.000006578947368
1464,205,8650,7,6,58029.04272,343,0.00487804878,0.0001156069364
1465,190,7120000,3,4,3.991720875,27,0.005263157895,0.0000001404494382
1466,203,1830000,7,1,46.16544187,343,0.004926108374,0.0000005464480874
1467,190,32200,13,15,269328.2118,2197,0.005263157895,0.00003105590062
1468,200,32200,13,2,34114.90683,2197,0.005,0.00003105590062
1469,212,41500000,1,30,0.1704932939,1,0.004716981132,0.00000002409638554
1470,190,3010000,3,2,4.721105088,27,0.005263157895,0.0000003322259136
1471,195,152000,11,16,35924.42645,1331,0.005128205128,0.000006578947368
1472,208,13500000,15,30,1802.884615,3375,0.004807692308,0.00000007407407407
1473,198,8650,17,16,2294856.075,4913,0.005050505051,0.0001156069364
1474,210,3010000,5,4,39.550704,125,0.004761904762,0.0000003322259136
1475,193,985000,1,1,0.2630125457,1,0.00518134715,0.000001015228426
1476,203,458000,7,30,5533.80515,343,0.004926108374,0.000002183406114
1477,195,41500000,5,30,23.16960148,125,0.005128205128,0.00000002409638554
1478,210,1830000,9,15,1422.716628,729,0.004761904762,0.0000005464480874
1479,200,1830000,3,11,40.57377049,27,0.005,0.0000005464480874
1480,208,3010000,15,30,8086.027345,3375,0.004807692308,0.0000003322259136
1481,212,152000,11,20,41304.61768,1331,0.004716981132,0.000006578947368
1482,190,1830000,3,1,3.882657463,27,0.005263157895,0.0000005464480874
1483,190,41500000,3,6,1.027266963,27,0.005263157895,0.00000002409638554
1484,203,985000,7,4,343.0771924,343,0.004926108374,0.000001015228426
1485,193,8650,9,30,655006.1397,729,0.00518134715,0.0001156069364
1486,198,458000,13,30,36340.47903,2197,0.005050505051,0.000002183406114
1487,200,3010000,11,11,1216.0299,1331,0.005,0.0000003322259136
1488,200,8650,5,11,39739.88439,125,0.005,0.0001156069364
1489,195,41500000,17,4,121.4210689,4913,0.005128205128,0.00000002409638554
1490,203,41500000,3,11,1.762715888,27,0.004926108374,0.00000002409638554
1491,190,8650,5,2,7605.719501,125,0.005263157895,0.0001156069364
1492,210,41500000,17,16,450.9925416,4913,0.004761904762,0.00000002409638554
1493,210,458000,15,20,35090.4554,3375,0.004761904762,0.000002183406114
1494,208,13500000,13,25,978.0092593,2197,0.004807692308,0.00000007407407407
1495,198,1830000,13,11,3334.851245,2197,0.005050505051,0.0000005464480874
1496,203,1830000,17,1,661.256023,4913,0.004926108374,0.0000005464480874
1497,190,3010000,20,6,4196.537856,8000,0.005263157895,0.0000003322259136
1498,195,985000,20,15,31237.79774,8000,0.005128205128,0.000001015228426
1499,193,13500000,15,16,1036.26943,3375,0.00518134715,0.00000007407407407
1500,212,1830000,15,30,13049.02567,3375,0.004716981132,0.0000005464480874
1501,190,7120000,11,16,787.10822,1331,0.005263157895,0.0000001404494382
1502,193,152000,17,20,167473.4115,4913,0.00518134715,0.000006578947368
1503,200,7120000,7,4,48.1741573,343,0.005,0.0000001404494382
1504,190,458000,7,6,1182.486785,343,0.005263157895,0.000002183406114
1505,212,985000,5,30,897.9024998,125,0.004716981132,0.000001015228426
1506,203,985000,7,1,85.76929809,343,0.004926108374,0.000001015228426
1507,210,32200,20,11,650695.0606,8000,0.004761904762,0.00003105590062
1508,190,1830000,13,16,5054.932413,2197,0.005263157895,0.0000005464480874
1509,205,985000,5,6,185.712517,125,0.00487804878,0.000001015228426
1510,200,152000,20,4,52631.57895,8000,0.005,0.000006578947368
1511,212,8650,20,4,872505.1805,8000,0.004716981132,0.0001156069364
1512,193,7120000,20,11,3201.956104,8000,0.00518134715,0.0000001404494382
1513,190,152000,9,15,18931.7867,729,0.005263157895,0.000006578947368
1514,208,985000,11,11,3573.067161,1331,0.004807692308,0.000001015228426
1515,198,41500000,7,25,52.17841061,343,0.005050505051,0.00000002409638554
1516,200,3010000,17,1,408.0564784,4913,0.005,0.0000003322259136
1517,212,3010000,5,1,9.794396038,125,0.004716981132,0.0000003322259136
1518,198,152000,7,4,2279.372674,343,0.005050505051,0.000006578947368
1519,210,458000,9,6,2273.86151,729,0.004761904762,0.000002183406114
1520,210,985000,7,30,2487.309645,343,0.004761904762,0.000001015228426
1521,198,152000,13,20,72999.73418,2197,0.005050505051,0.000006578947368
1522,205,32200,7,30,77942.73595,343,0.00487804878,0.00003105590062
1523,200,3010000,17,11,4488.621262,4913,0.005,0.0000003322259136
1524,208,41500000,17,2,56.91612604,4913,0.004807692308,0.00000002409638554
1525,205,458000,17,20,52327.19139,4913,0.00487804878,0.000002183406114
1526,195,152000,13,4,14824.5614,2197,0.005128205128,0.000006578947368
1527,193,13500000,13,2,84.32162733,2197,0.00518134715,0.00000007407407407
1528,203,985000,9,11,2005.20117,729,0.004926108374,0.000001015228426
1529,208,32200,15,30,755867.7735,3375,0.004807692308,0.00003105590062
1530,210,8650,13,25,1511835.948,2197,0.004761904762,0.0001156069364
1531,193,41500000,13,2,27.42992696,2197,0.00518134715,0.00000002409638554
1532,203,3010000,9,1,59.65337217,729,0.004926108374,0.0000003322259136
1533,203,3010000,1,20,1.636580855,1,0.004926108374,0.0000003322259136
1534,212,3010000,20,20,12536.82693,8000,0.004716981132,0.0000003322259136
1535,212,41500000,9,6,24.85792226,729,0.004716981132,0.00000002409638554
1536,212,985000,3,6,38.78938799,27,0.004716981132,0.000001015228426
1537,198,458000,1,1,0.5513651802,1,0.005050505051,0.000002183406114
1538,198,32200,13,2,34459.50185,2197,0.005050505051,0.00003105590062
1539,205,152000,3,20,866.4955071,27,0.00487804878,0.000006578947368
1540,198,7120000,13,4,311.6842583,2197,0.005050505051,0.0000001404494382
1541,195,152000,11,25,56131.91633,1331,0.005128205128,0.000006578947368
1542,195,458000,7,11,2112.305453,343,0.005128205128,0.000002183406114
1543,193,152000,3,16,736.2967003,27,0.00518134715,0.000006578947368
1544,205,32200,1,15,113.6191486,1,0.00487804878,0.00003105590062
1545,198,1830000,20,15,16559.03295,8000,0.005050505051,0.0000005464480874
1546,203,3010000,13,25,4494.460174,2197,0.004926108374,0.0000003322259136
1547,190,13500000,5,11,26.80311891,125,0.005263157895,0.00000007407407407
1548,208,8650,5,11,38211.4273,125,0.004807692308,0.0001156069364
1549,200,7120000,5,25,109.7261236,125,0.005,0.0000001404494382
1550,195,3010000,20,1,681.4890536,8000,0.005128205128,0.0000003322259136
1551,198,41500000,17,30,896.8601679,4913,0.005050505051,0.00000002409638554
1552,195,3010000,15,25,7187.579862,3375,0.005128205128,0.0000003322259136
1553,190,32200,7,4,11212.81465,343,0.005263157895,0.00003105590062
1554,193,41500000,11,15,124.633248,1331,0.00518134715,0.00000002409638554
1555,205,13500000,7,11,68.166215,343,0.00487804878,0.00000007407407407
1556,203,985000,3,15,101.2727864,27,0.004926108374,0.000001015228426
1557,210,3010000,11,1,105.2839741,1331,0.004761904762,0.0000003322259136
1558,193,1830000,3,1,3.822305275,27,0.00518134715,0.0000005464480874
1559,212,3010000,5,11,107.7383564,125,0.004716981132,0.0000003322259136
1560,198,3010000,17,6,2473.069566,4913,0.005050505051,0.0000003322259136
1561,203,1830000,1,15,2.018896875,1,0.004926108374,0.0000005464480874
1562,203,458000,5,2,134.4461893,125,0.004926108374,0.000002183406114
1563,203,8650,11,2,75799.42481,1331,0.004926108374,0.0001156069364
1564,190,458000,9,11,4607.56148,729,0.005263157895,0.000002183406114
1565,205,7120000,17,30,5048.986024,4913,0.00487804878,0.0000001404494382
1566,208,985000,1,30,7.321358844,1,0.004807692308,0.000001015228426
1567,205,32200,11,4,40327.22315,1331,0.00487804878,0.00003105590062
1568,198,41500000,1,25,0.1521236461,1,0.005050505051,0.00000002409638554
1569,203,152000,3,20,875.0324086,27,0.004926108374,0.000006578947368
1570,198,152000,15,16,89712.91866,3375,0.005050505051,0.000006578947368
1571,203,8650,9,15,311369.9137,729,0.004926108374,0.0001156069364
1572,195,152000,13,11,40767.54386,2197,0.005128205128,0.000006578947368
1573,198,13500000,3,2,1.01010101,27,0.005050505051,0.00000007407407407
1574,200,1830000,5,16,273.2240437,125,0.005,0.0000005464480874
1575,190,1830000,7,20,986.4825999,343,0.005263157895,0.0000005464480874
1576,210,3010000,7,1,27.13178295,343,0.004761904762,0.0000003322259136
1577,210,458000,17,2,5108.130588,4913,0.004761904762,0.000002183406114
1578,212,3010000,11,25,2607.268225,1331,0.004716981132,0.0000003322259136
1579,195,41500000,3,1,0.1668211307,27,0.005128205128,0.00000002409638554
1580,195,7120000,11,11,527.2615961,1331,0.005128205128,0.0000001404494382
1581,208,32200,3,20,4031.294792,27,0.004807692308,0.00003105590062
1582,203,32200,1,30,229.4770982,1,0.004926108374,0.00003105590062
1583,210,1830000,7,25,1115.664845,343,0.004761904762,0.0000005464480874
1584,193,32200,7,16,44154.08876,343,0.00518134715,0.00003105590062
1585,208,32200,7,16,40969.89967,343,0.004807692308,0.00003105590062
1586,208,1830000,11,20,3496.742329,1331,0.004807692308,0.0000005464480874
1587,198,152000,1,1,1.661350346,1,0.005050505051,0.000006578947368
1588,205,3010000,11,20,2157.037517,1331,0.00487804878,0.0000003322259136
1589,212,13500000,1,30,0.5241090147,1,0.004716981132,0.00000007407407407
1590,198,1830000,1,2,0.2759838825,1,0.005050505051,0.0000005464480874
1591,212,7120000,20,15,3974.9841,8000,0.004716981132,0.0000001404494382
1592,190,8650,3,1,821.4177061,27,0.005263157895,0.0001156069364
1593,208,3010000,20,11,7027.855865,8000,0.004807692308,0.0000003322259136
1594,205,458000,13,30,35099.58462,2197,0.00487804878,0.000002183406114
1595,203,13500000,13,20,801.6785258,2197,0.004926108374,0.00000007407407407
1596,200,41500000,1,20,0.1204819277,1,0.005,0.00000002409638554
1597,190,3010000,5,2,21.856968,125,0.005263157895,0.0000003322259136
1598,205,458000,15,2,3594.632016,3375,0.00487804878,0.000002183406114
1599,198,13500000,17,6,551.4029181,4913,0.005050505051,0.00000007407407407
1600,212,41500000,1,25,0.1420777449,1,0.004716981132,0.00000002409638554
1601,190,41500000,9,6,27.73620799,729,0.005263157895,0.00000002409638554
1602,203,41500000,20,1,47.48056264,8000,0.004926108374,0.00000002409638554
1603,208,985000,15,16,13178.44592,3375,0.004807692308,0.000001015228426
1604,200,8650,9,20,421387.2832,729,0.005,0.0001156069364
1605,210,32200,20,15,887311.4463,8000,0.004761904762,0.00003105590062
1606,195,32200,15,20,537505.9723,3375,0.005128205128,0.00003105590062
1607,208,1830000,7,1,45.05569567,343,0.004807692308,0.0000005464480874
1608,203,8650,11,20,757994.2481,1331,0.004926108374,0.0001156069364
1609,190,3010000,3,25,59.0138136,27,0.005263157895,0.0000003322259136
1610,193,13500000,11,25,638.5530608,1331,0.00518134715,0.00000007407407407
1611,190,1830000,1,25,3.595053207,1,0.005263157895,0.0000005464480874
1612,190,8650,7,20,208700.9431,343,0.005263157895,0.0001156069364
1613,203,458000,11,2,1431.583023,1331,0.004926108374,0.000002183406114
1614,198,41500000,20,20,973.591335,8000,0.005050505051,0.00000002409638554
1615,203,8650,15,1,96101.82522,3375,0.004926108374,0.0001156069364
1616,205,152000,7,25,13759.62773,343,0.00487804878,0.000006578947368
1617,198,41500000,20,11,535.4752343,8000,0.005050505051,0.00000002409638554
1618,212,1830000,3,2,6.959480359,27,0.004716981132,0.0000005464480874
1619,190,1830000,11,11,2105.40696,1331,0.005263157895,0.0000005464480874
1620,193,1830000,17,4,2782.071973,4913,0.00518134715,0.0000005464480874
1621,195,41500000,5,20,15.44640099,125,0.005128205128,0.00000002409638554
1622,210,458000,13,30,34263.88022,2197,0.004761904762,0.000002183406114
1623,190,13500000,3,20,10.52631579,27,0.005263157895,0.00000007407407407
1624,210,3010000,3,4,8.542952065,27,0.004761904762,0.0000003322259136
1625,190,8650,17,6,896805.5978,4913,0.005263157895,0.0001156069364
